FH ID,Hotel Name,City,Address,Zipcode,Latitude,Longitude,Link,B.com ID
49553,Hotel 03 Town House Inn By WB Inn,Agra,"03, Agra - Bah Rd, Tajganj, Basai, Agra, Uttar Pradesh - 282001",282001,27.156672,78.048521,https://www.booking.com/hotel/in/03-town-house-inn-by-wb-inn.ca.html?aid=356980&label=gog235jc-1DCAsobEIbMDMtdG93bi1ob3VzZS1pbm4tYnktd2ItaW5uSDNYA2hsiAEBmAEEuAEXyAEM2AED6AEBiAIBqAIDuAKBxoqhBsACAdICJDFiZmNiYmJhLTJhYzYtNDUzYi04M2FmLTkwNTQxNjcyZmQ5NNgCBOACAQ&sid=38d9fd522945d25db471dc2f48905400&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,9016164
49572,OYO Ocsa Inn,Nagpur,"Plot no. 40, Karwe Nagar, Somalwada Wardha Road, Nagpur, Maharashtra - 400706",400706,21.09174,79.06741,https://www.booking.com/hotel/in/oyo-23431-ocsa-inn-nagpur123.lv.html?activeTab=photosGallery,4332437
49576,Gold Palace Rooms and Banquet,Surat,"6th Floors, Green Pelledia Building, Opp. Raj Would Adajan, Pal Gam, Surat, Gujarat - 395009",395009,21.21089,72.77295,https://www.booking.com/hotel/in/gold-palace-rooms-and-banquet.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIdZ29sZC1wYWxhY2Utcm9vbXMtYW5kLWJhbnF1ZXRIM1gDaGyIAQGYAQm4ARjIAQzYAQPoAQGIAgGoAgS4Apjqj6EGwAIB0gIkM2RlNjJkZDMtNmUzNi00ZWQ0LWIwMzctMjFlNjg1ZWVlMzU52AIE4AIB&sid=38d9fd522945d25db471dc2f48905400&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,9404075
49579,Capital O Hotel Maya,Indore,"Plot No. A.04.20/11, Vijay Nagar, AB Road, Indore, Madhya Pradesh - 452010",452010,22.75203,75.89314,https://www.booking.com/hotel/in/capital-o-87872-maya.en-gb.html?aid=356980&label=gog235jc-1DCA0obEIUY2FwaXRhbC1vLTg3ODcyLW1heWFICVgDaGyIAQGYAQm4ARfIAQzYAQPoAQH4AQKIAgGoAgO4AtqksKEGwAIB0gIkMGUyMjRhM2EtZGE4Mi00MTFhLTg5ZjctMjBkNzRhYWU2M2Nh2AIE4AIB&sid=84d586e79115537f2b1d2b30777a55be&activeTab=main,8366466
49580,OYO Nr Comforts Near Ragigudda Sri Prasanna Anjaneyaswamy Temple,Bangalore,"#49, 20th Main Road, Gangotri Circle, Opposite To Life Care Hospital, Old Madiwala, B T M 1st Stage, Bangalore, Karnataka - 560029",560029,12.919389,77.612843,https://www.booking.com/hotel/in/oyo-91217-nr-comforts.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIVb3lvLTkxMjE3LW5yLWNvbWZvcnRzSDNYA2hsiAEBmAEJuAEYyAEM2AED6AEBiAIBqAIEuALGsuCgBsACAdICJGY3Y2VlMmZlLWU0ZGQtNGNiYi05YzU1LWJlMzYwZjc0YWNmMNgCBOACAQ&sid=b800e54ed9e810007365b0179f44a261&dist=0&keep_landing=1&sb_price_type=total&type=total&,8745177
49583,OYO Kings Suites Near ITC Factory,Bangalore,"68 Ansari Heights, Jeevanhalli Main Road, 2nd Cross Tygaraju Layout, East Zone, Bangalore - 560033",560033,13.000946,77.630084,https://www.booking.com/hotel/in/oyo-74308-kings-suites.en-gb.html?aid=1288252&label=metagha-link-LUIN-hotel-6562961_dev-desktop_los-1_bw-2_dow-Friday_defdate-1_room-0_gstadt-2_rateid-public_aud-7206628191_gacid-6642513999_mcid-10_ppa-0_clrid-0_ad-1_gstkid-0_checkin-20230331__lp-1007751_r-4069112171368892071&sid=38d9fd522945d25db471dc2f48905400&all_sr_blocks=656296102_369817126_2_0_0;checkin=2023-03-31;checkout=2023-04-01;dest_id=-2090174;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;highlighted_blocks=656296102_369817126_2_0_0;hpos=1;matching_block_id=656296102_369817126_2_0_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=656296102_369817126_2_0_0__105043;srepoch=1680076971;srpvid=70ea3895d88000bc;type=total;ucfs=1&#hotelTmpl,6562961
49584,Treebo Trend Ooty Residency,Ooty,"190/A-19, Hill Bunk, Club Road, Ooty, Tamil Nadu - 643001",643001,11.41316,76.69723,https://www.booking.com/hotel/in/oyo-23425-ooty-residency-ooty123.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIgb3lvLTIzNDI1LW9vdHktcmVzaWRlbmN5LW9vdHkxMjNIM1gDaGyIAQGYAQm4ARjIAQzYAQPoAQGIAgGoAgS4Ap71j6EGwAIB0gIkNjM2OGJlMTUtMDg0ZC00NjEyLWEwZTgtNzJlY2FmNTQ3ZTAz2AIE4AIB&sid=38d9fd522945d25db471dc2f48905400&dist=0&group_adults=2&keep_landing=1&sb_price_type=total&type=total&,4521299
49585,Flagship Hotel Happinex,Surat,"4th Floor, Atlanta Business Hub, VIP Road, Behind Marvella Corridor, Surat, Gujarat - 395007",395007,21.14471,72.78957,https://www.booking.com/hotel/in/oyo-flagship-76949-happinex-surat.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIhb3lvLWZsYWdzaGlwLTc2OTQ5LWhhcHBpbmV4LXN1cmF0SDNYA2hsiAEBmAEJuAEYyAEM2AED6AEBiAIBqAIEuAKL_I-hBsACAdICJDA4ODczY2U3LTY4Y2EtNDJkOC1hNzNkLTVhYzdjMDJiMjU4NdgCBOACAQ&sid=38d9fd522945d25db471dc2f48905400&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,6908583
49586,Collection O Siddharth Corporate,Gandhinagar,"K' Road, Behind HP Petrol Pump, Near Siddharth Bungalows, New Vavol, Gandhinagar, Gujarat - 382016",382016,23.235129,72.619164,https://www.booking.com/hotel/in/collection-o-88939-siddharth-corporate.en-gb.html?label=gen173nr-1BCAsobEImY29sbGVjdGlvbi1vLTg4OTM5LXNpZGRoYXJ0aC1jb3Jwb3JhdGVIM1gEaGyIAQGYAQm4ARjIAQzYAQHoAQGIAgGoAgS4Ar7-j6EGwAIB0gIkMTEzNGVmNDYtMjY4MS00OTA1LWEzN2EtY2M1YTdjYTAxYzFk2AIF4AIB&sid=38d9fd522945d25db471dc2f48905400&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,8482529
49606,SS House (Home Stay),Nagpur,"Plot No 53, Vidoba Housing Society, Bante Layout, Wardha Road Somalwada, Nagpur, Maharashtra - 440025",440025,21.09597,79.06543,https://www.booking.com/hotel/in/ss-house-home-stay.en-gb.html,4722788
49622,Hotel ASL,Kolkata,"5th floor,16, Leela Roy Sarani, Gariahat Rd, Ekdalia, Gariahat, Kolkata, West Bengal - 700019",700019,22.520476,88.365257,https://www.booking.com/hotel/in/fabhotel-asl.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIMZmFiaG90ZWwtYXNsSDNYA2hsiAEBmAEJuAEYyAEM2AED6AEBiAIBqAIEuAKs-JqhBsACAdICJDA0MTNjZDQzLWZlYzktNDk1Zi1hMWNmLWM4MTVmOTczNjU5ZdgCBOACAQ&sid=af8e40aabebaf3b8f101bff45efd3aca&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,6387489
49632,HOTEL INTERCITY,Surat,"401-416, Intercity Shopping Centre, Surat - Kadodara Rd, Opp. Orchid Tower, Parvat Patiya, Surat, Gujarat - 395010",395010,21.19182185,72.8569089,https://www.booking.com/hotel/in/intercity-surat.en-gb.html,9510244
49782,Hotel Global Inn,Amritsar,"411 B1 9 1/S, SW Gate, Manha Singh Road, MS Road, Amritsar - 143001",143001,31.6196425,74.8802933,https://www.booking.com/hotel/in/global-inn-amritsar.en-gb.html?aid=356980&label=gog235jc-1DCAsobEITZ2xvYmFsLWlubi1hbXJpdHNhckgzWANobIgBAZgBCbgBGMgBDNgBA-gBAYgCAagCBLgCgpGboQbAAgHSAiQ5Yzk5OTkyYi01ZTliLTQwNzAtYWRkZS1hNTk4MDY3MWQyNjLYAgTgAgE&sid=bf1ace3482ee06ea76cefc7f496b7784&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,9260354
,Flagship Hotel New Aamaze Inn Near Acropolis Mall,Kolkata,"GB-64 665, Rajdanga Main Road, Near Vivanta Hotel, Sector G, East Kolkata Twp, Kolkata, West Bengal - 700107",700107,22.5125794,88.3993658,https://www.booking.com/hotel/in/oyo-flagship-80512-new-aamaze-inn.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIhb3lvLWZsYWdzaGlwLTgwNTEyLW5ldy1hYW1hemUtaW5uSDNYA2hsiAEBmAEJuAEYyAEM2AED6AEBiAIBqAIEuALykJuhBsACAdICJGRkMzVkNDFmLTYzN2EtNDY1NC1hZTg0LWZkODIzYjllZDc3YdgCBOACAQ&sid=af8e40aabebaf3b8f101bff45efd3aca&dist=0&group_adults=2&keep_landing=1&sb_price_type=total&type=total&,9355700
,OYO Flagship 24194 Villa De Vasco,Goa,"Opp. - Vasco Railway Station, Vasco De Gama, Goa - 403802",403802,15.3965557,73.8119926,https://www.booking.com/hotel/in/oyo-24194-villa-de-vasco-goa12345678910111213141516.en-gb.html?aid=318615&label=English_India_EN_IN_28546570345-eYW540EsJbOacWZK6kIFyAS634117832355%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-297601666555%3Adsa-209717190505%3Alp1007765%3Ali%3Adec%3Adm%3Aag28546570345%3Acmp339861625&sid=af8e40aabebaf3b8f101bff45efd3aca&dest_id=-2104080;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;hpos=1;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;srepoch=1680263722;srpvid=cddf53d4dc390037;type=total;ucfs=1&#hotelTmpl,4579048
49658,Hotel Pearl View - Near US Embassy BKC,Mumbai,"L.G.C. 4 - Indira Nagar, Near Maharashtra Kanta, L.B.S. Marg, Kurla West, Mumbai, Maharashtra - 400070",400070,19.05448041,72.86824702,https://www.booking.com/hotel/in/fabhotel-pearl-view-lbs-road.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIcZmFiaG90ZWwtcGVhcmwtdmlldy1sYnMtcm9hZEgzWANobIgBAZgBCbgBGMgBDNgBA-gBAYgCAagCBLgC2a-boQbAAgHSAiRhZTZhZWFmYS01ZTA4LTRiODEtOTBhMS1hZjg2Njg1NTcwYmTYAgTgAgE&sid=af8e40aabebaf3b8f101bff45efd3aca&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,8082582
49641,Hotel Dream Inn Lodging & Boarding By WB Inn,Mumbai,"Krishna Annexe Building, Dada Patil Marg, Next To Ganesh Tower, Near Railway Platform No 1, Dada Patil Wadi, Naupada, Thane West, Thane, Maharashtra - 400602",400602,19.1869374,72.9747447,https://www.booking.com/hotel/in/dream-inn-lodging-amp-boarding-by-wb-inn.en-gb.html?aid=318615&label=English_India_EN_IN_28546570345-eYW540EsJbOacWZK6kIFyAS634117832355%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-297601666555%3Adsa-209717190505%3Alp1007765%3Ali%3Adec%3Adm%3Aag28546570345%3Acmp339861625&sid=af8e40aabebaf3b8f101bff45efd3aca&all_sr_blocks=905064001_367368418_2_0_0;checkin=2023-04-23;checkout=2023-04-24;dest_id=-2112952;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;highlighted_blocks=905064001_367368418_2_0_0;hpos=1;matching_block_id=905064001_367368418_2_0_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=905064001_367368418_2_0_0__315000;srepoch=1680265280;srpvid=54e256df81b300d9;type=total;ucfs=1&#hotelTmpl,9050640
50029,OYO Royal Stay Inn,Prayagraj,"276A, Royal Stay Inn, 1 Muir Rd, Near Asha Hospital, Green Colony, Rajapur, Prayagraj, Uttar Pradesh - 211001",211001,25.4663329,81.8266303,https://www.booking.com/hotel/in/oyo-19629-royal-stay-inn.en-gb.html?label=gen173nr-1BCAsobEIYb3lvLTE5NjI5LXJveWFsLXN0YXktaW5uSDNYBGhsiAEBmAEJuAEYyAEM2AEB6AEBiAIBqAIEuALYoZuhBsACAdICJDg1NDNlNzU1LWI0OGUtNGNhYi1hNjk3LWVlMDdmNzQyMGZlYdgCBeACAQ&sid=af8e40aabebaf3b8f101bff45efd3aca&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,4665775
49644,HOTEL SENTINEL SUITES,Delhi,"A-2/9, 2nd floor, Safdarjung Enclave, Bhikaji Cama Place, New Delhi - 110029",110029,28.56703505,77.18958503,https://www.booking.com/hotel/in/sentinel-suites.en-gb.html,9854185
,Flagship Sky White House,Ludhiana,"96, BRS Nagar Main Rd, near Durga Mata Mandir Road, Block H, Bhai Randhir Singh Nagar, Ludhiana, Punjab - 141001",141001,30.88557148,75.79858955,https://www.booking.com/hotel/in/oyo-flagship-80590-sky-white-house.en-gb.html,9398875
49811,Hotel Airport Prime -Near Mumbai International Airport Andheri East,Mumbai,"3rd floor, Dilkap Center, Andheri Kurla road, Andheri East, Mumbai, Maharashtra - 400072",400072,19.10157133,72.88494203,https://www.booking.com/hotel/in/airport-prime-near-mumbai-international-airport.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIvYWlycG9ydC1wcmltZS1uZWFyLW11bWJhaS1pbnRlcm5hdGlvbmFsLWFpcnBvcnRIM1gDaGyIAQGYAQm4ARjIAQzYAQPoAQGIAgGoAgS4AqKmwaEGwAIB0gIkZWViZWVmOTQtYTFjYi00MzgwLWE1OTctOTM3NzVhZDgwMTA32AIE4AIB&sid=30b5d36f470bfa6662c94c094aff178e&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,8851950
49784,Capital O Hotel Heritage,Kolkata,"0, VIP Rd, beside Spandhan Hospital, Raghunathpur, Tegharia, Rajarhat, Kolkata, West Bengal - 700059",700059,22.62044291,88.43265455,https://www.booking.com/hotel/in/heritage-kolkata.html?aid=866831&label=Share-P3UcCV%401680592868&sid=30b5d36f470bfa6662c94c094aff178e&age=3&age=9&checkin=2023-04-08&checkout=2023-04-09&dist=0&from_sn=android&group_adults=2&group_children=2&keep_landing=1&no_rooms=2&req_adults=2&req_age=3&req_age=9&req_children=2&room1=A%2CA%2C9%2C3&sb_price_type=total&type=total&,874311
50006,Flagship Casa Paradiso Near Immaculate Conception Church,Goa,"Ganekar Building, Jose Falcao Road, Panjim, Altinho, Goa - 403001",403001,15.499574,73.8293355,https://www.booking.com/hotel/in/oyo-flagship-80580-casa-paradiso.en-gb.html,9398891
49612,FabHotel AS Residency,Dehradun,"Shivalik enclave, Lane Number 1, Kargi Chowk, Kanhaiya Vihar, Kargi, Dehradun - 248001",248001,30.2854033,78.022279,https://www.booking.com/hotel/in/oyo-23609-a-s-residency-dehradun12.html?lang=xu,4627981
49807,Capital O Hotel Brown Inn,Pune,"Gat No-310/1/D, Near Somatane Toll Plaza, Old Mumbai-Pune Highway, Talegaon Dabhade, Tal Maval, Pune, Maharashtra - 410506",410506,18.700966,73.69303,https://www.booking.com/hotel/in/capital-o-80462-brown-inn.en-gb.html,9314229
49808,Flagship Destiny Living,Pune,"Sr. No 1/7 Sopan Bag, Opp. F Residency, Balewadi, Pune, Maharashtra - 411045",411045,18.577191,73.774962,https://www.booking.com/hotel/in/flagship-83197-destiny-living.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIdZmxhZ3NoaXAtODMxOTctZGVzdGlueS1saXZpbmdIM1gDaGyIAQGYAQm4ARjIAQzYAQPoAQGIAgGoAgS4AozG3qEGwAIB0gIkN2Q5M2ZhOTAtM2ZiMy00YmFjLWE2ZmQtZDI2OWI4MjRlZGVh2AIE4AIB&sid=991ee1d284e4534b97ca0261181459f3&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,7797144
49831,Flagship Hotel Shri Vilas,Bhopal,"C- 220, Opposite Shiv Mandir, Near Bansal Hospital, Shahpura, Bhopal, Madhya Pradesh - 462016",462016,23.197562,77.41868,https://www.booking.com/hotel/in/shri-vilas.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIKc2hyaS12aWxhc0gzWANobIgBAZgBCbgBF8gBDNgBA-gBAYgCAagCA7gC_IzPoQbAAgHSAiRkYzZiMzRlYi01MmRkLTQxN2UtYWY2ZC1iYWY5MWU5Y2VkOWbYAgTgAgE&sid=09995f5dc1fd23360f94aac28f245613&dist=0&keep_landing=1&sb_price_type=total&type=total&,3130146
49642,FabExpress Red Roof Residency,Noida,"A-5, A Block, Indian Oil Nagar, Sector 55, Noida - 201301",201301,28.605368,77.345419,https://www.booking.com/hotel/in/townhouse-796-laksh.en-gb.html?label=gen173nr-1BCAsobEITdG93bmhvdXNlLTc5Ni1sYWtzaEgzWARobIgBAZgBCbgBGMgBDNgBAegBAYgCAagCBLgC7pTfoQbAAgHSAiQ5MjNmMGI2Yi1hMTI5LTRhNTktYjhmNy04NWVkNDI4NzEyYTLYAgXgAgE&sid=f32d3a0eec9b85dbe048f50a1b022ffb&dist=0&keep_landing=1&sb_price_type=total&type=total&,8086356
3245,Hotel Adore Palace,Mumbai,"Opp. H. K. Studio, Andheri - Kurla Rd, Near Chhatrapati Shivaji Maharaj International Airport, Safed Pul, Saki Naka, Mumbai, Maharashtra, India - 400072",400072,19.0972319,72.88376124,https://www.booking.com/hotel/in/adore-palace-mumbai.en-gb.html?aid=318615&label=English_India_EN_IN_28546570345-eYW540EsJbOacWZK6kIFyAS634117832355%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atidsa-209717190505%3Alp9061713%3Ali%3Adec%3Adm%3Aag28546570345%3Acmp339861625&sid=f32d3a0eec9b85dbe048f50a1b022ffb&all_sr_blocks=868323301_370434432_2_2_0;checkin=2023-04-14;checkout=2023-04-15;dest_id=-2092174;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;highlighted_blocks=868323301_370434432_2_2_0;hpos=1;matching_block_id=868323301_370434432_2_2_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=868323301_370434432_2_2_0__185803;srepoch=1681377962;srpvid=19f5425486660256;type=total;ucfs=1&#map_closed,8683233
50391,Flagship Hotel Town Home,Hyderabad,"Manikonda, Plot No 438, Puppalguda, Secretariat Colony, Rangareddy, Hyderabad - 500008",500089,17.4007763,78.379087,https://www.booking.com/hotel/in/oyo-flagship-80835-town-home.en-gb.html,9590307
49899,Collection O The Vinayak,Bhopal,"215, 9B, Near Sagar Public School, Saket Nagar, Bhopal - 462022",462022,25.6322,85.0923,https://www.booking.com/hotel/in/oyo-30359-vinayak-hospitality-services-bhopal12345.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIyb3lvLTMwMzU5LXZpbmF5YWstaG9zcGl0YWxpdHktc2VydmljZXMtYmhvcGFsMTIzNDVIM1gDaGyIAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4ArmTz6EGwAIB0gIkZmY5YTU0MmMtNDgxYS00MGZkLWI3MTctZjdjODU0MDNkMzEw2AIE4AIB&sid=09995f5dc1fd23360f94aac28f245613&dist=0&keep_landing=1&sb_price_type=total&type=total&,4783198
49940,OYO 10166 Hotel D69 Residency,Mumbai,"106/3, Near Dahisar Check Naka, Penkar Pada Road, Behind Ajit Palace Hotel, Mira Road East Mumbai Maharashtra - 401107",401107,19.26313339,72.87274947,https://www.booking.com/hotel/in/oyo-10166-d69-residency.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIXb3lvLTEwMTY2LWQ2OS1yZXNpZGVuY3lIM1gDaGyIAQGYAQm4ARjIAQzYAQPoAQGIAgGoAgS4Ar7q5KEGwAIB0gIkMWJkY2Q0NTAtYTUwYi00NGE5LTg1MDctYTNiZDljOGY4Yjc32AIE4AIB&sid=223b1ad7055593c6951982d3f1b424d9&dist=0&group_adults=2&keep_landing=1&sb_price_type=total&type=total&,2892637
49987,The Pamposh,New Delhi,"A-5, Nehru Place Flyover, Greater Kailash-1, Pamposh Enclave, Greater Kailash, New Delhi - 110048",110048,28.54503,28.54503,https://www.booking.com/hotel/in/the-pamposh.en-gb.html?aid=356980&label=gog235jc-1DCAsobEILdGhlLXBhbXBvc2hIM1gDaGyIAQGYAQm4ARjIAQzYAQPoAQGIAgGoAgS4AsiqiaIGwAIB0gIkZmVjZjFhODQtZjA5NS00YTZkLWFmNjAtMzkwODNlZmQwYTg32AIE4AIB&sid=b91cf6fc1e03a3050046ff73069de072&dist=0&group_adults=2&keep_landing=1&sb_price_type=total&type=total&,710906
49998,OYO Hotel V K Suites Near Phoenix Marketcity - Viman Nagar,Pune,"Sno 12, Sanikwadi, opp F-Residency Extension of kalyani Nagar Wadgoan Sheri, Pune - 411041",411041,18.550333,18.550333,https://www.booking.com/hotel/in/oyo-80458-v-k-suites.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIUb3lvLTgwNDU4LXYtay1zdWl0ZXNIM1gDaGyIAQGYAQm4ARfIAQzYAQPoAQGIAgGoAgO4At6HnqIGwAIB0gIkN2E4OGQxNWEtNDNlOC00MzI3LThjZjMtNjlkOWRiYjVjZTdm2AIE4AIB&sid=7f9ef55b9433f6e97a0055d49e5f5d81&dist=0&keep_landing=1&sb_price_type=total&type=total&,9478048
50012,Flagship Nayak Palace Inn Near Birla Mandir,Kolkata,"507, Ballygunge Station Rd, Golpark, Fern Place, Ballygunge, Kolkata - 700019",700019,22.5199379,22.5199379,https://www.booking.com/hotel/in/oyo-flagship-80471-nayak-palace-inn.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIjb3lvLWZsYWdzaGlwLTgwNDcxLW5heWFrLXBhbGFjZS1pbm5IM1gDaGyIAQGYAQm4ARjIAQzYAQPoAQGIAgGoAgS4Avu3iaIGwAIB0gIkNjE4MmYzMGUtMzBiNS00NWFiLTgxNjctODllNjViZWQ5OWY52AIE4AIB&sid=b91cf6fc1e03a3050046ff73069de072&dist=0&group_adults=2&keep_landing=1&sb_price_type=total&type=total&,9314322
50017,FabHotel Hira Invitation,Manali,"Mall Road, Manali - 175131",175131,32.243902,32.243902,https://www.booking.com/hotel/in/hira-invitation.html?lang=xu,8628070
50020,OYO Townhouse 634 Shiva'S Valley,Mahabaleshwar,"371, Metgutad, Mahableshwar - Panchgani Road, Mahabaleshwar - 412806",412806,17.922684,17.922684,https://www.booking.com/hotel/in/fabhotel-shiva-39-s-valley-mahabaleshwar.en-gb.html?aid=318615&label=English_India-EN-IN-131246332484-GlhvYPNs3xAZ97RJq%2Ac3MwS634117823481%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi55793400085%3Atiaud-297601666555%3Adsa-1403086270276%3Alp1007765%3Ali%3Adec%3Adm%3Aag131246332484%3Acmp339861625&sid=b91cf6fc1e03a3050046ff73069de072&checkin=2023-05-09;checkout=2023-05-10;dest_id=-2103077;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;hpos=1;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;soh=1;sr_order=popularity;srepoch=1682070795;srpvid=e86a458496d701b5;type=total;ucfs=1&#no_availability_msg,2959797
50167,Hotel RB Residency,Surat,"7/235-B-1-4, Opp Ayurvedic Hospital, Lal Darwaja Main Road, Near Railway Station, Surat - 395003",395003,21.20684146,72.83876825,https://www.booking.com/hotel/in/rb-residency.en-gb.html?aid=356980&label=gog235jc-1DCAsobEIMcmItcmVzaWRlbmN5SDNYA2hsiAEBmAEJuAEXyAEM2AED6AEBiAIBqAIDuAKFjr-hBsACAdICJDM3MDZmM2FhLTBiNjMtNGEzZS1hNWNlLWExMWQ5ZGQ4MzgzOdgCBOACAQ&sid=f0e3c5407e895ff11e6312b5b442b1ce&dist=0&keep_landing=1&sb_price_type=total&type=total&,2107430
50124,"Hotel Shri Ram Kashi,Prayagraj",Prayagraj,"68/62/39, Sarai Mir Khan, Allahabad, Prayagraj - 211005",211005,25.4372314,81.8344783,https://www.booking.com/hotel/in/shri-ram-kashi-prayagraj.en-gb.html,9349238
50197,Capital O 35780 La Victoria,Surat,"Near, La Victoria Banquets, Near, Galaxy Cir, Adajan Gam, Pal Gam, Surat, Gujarat 394510",394510,21.18971284,72.77943439,https://www.booking.com/hotel/in/oyo-35780-la-victoria.en-gb.html?aid=318615&label=English_India_EN_IN_28546570345-eYW540EsJbOacWZK6kIFyAS634117832355%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atiaud-297601666555%3Adsa-209717190505%3Alp9061713%3Ali%3Adec%3Adm%3Aag28546570345%3Acmp339861625&sid=b91cf6fc1e03a3050046ff73069de072&checkin=2023-05-09;checkout=2023-05-10;dest_id=-2091436;dest_type=city;dist=0;group_adults=2;group_children=0;hapos=1;hpos=1;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;soh=1;sr_order=popularity;srepoch=1682081855;srpvid=ccc45b1e7c2308b1;type=total;ucfs=1&#no_availability_msg,4823273
48760,Hotel Shree Ji,Udaipur,"sub city centre road savina, Udaipur - 313001",313001,24.55602,73.70836,https://www.booking.com/hotel/in/shree-ji-udaipur1.en-gb.html?label=gen173nr-1BCAsobEIRc2hyZWUtamktdWRhaXB1cjFIM1gEaGyIAQGYAQm4ARjIAQzYAQHoAQGIAgGoAgS4Aov836EGwAIB0gIkY2E3MDUzMjQtMDEyYi00YTU5LTkzYzAtNGNlYjhjYTcyODRk2AIF4AIB&sid=f32d3a0eec9b85dbe048f50a1b022ffb&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,9688457
50031,FabHotel Prime Green View,Udaipur,"Near Gulab Bhag, Lake Palace Rd, Udaipur - 313001",313001,24.575308,73.693565,https://www.booking.com/hotel/in/green-view-international.en-gb.html?label=gen173nr-1BCAsobEIYZ3JlZW4tdmlldy1pbnRlcm5hdGlvbmFsSDNYBGhsiAEBmAEJuAEYyAEM2AEB6AEBiAIBqAIEuALk4q6iBsACAdICJDdjOTg2ZGZjLTU0NzgtNDQ5MC04NmM1LWZiMmZjMzkwNWY4ZdgCBeACAQ&sid=8dd916e144ca9057c79a7679def75976&dist=0&group_adults=2&group_children=0&keep_landing=1&no_rooms=1&sb_price_type=total&type=total&,844384
50067,FabHotel Sky Bay,Chennai,"Old No 3/1, New No. 13, 0, Duraisamy Gramani Street, Chennai, Tamil Nadu - 600026",600026,13.050068,80.214728,https://www.booking.com/hotel/in/fabhotel-sky-bay.html?lang=xu,5736657
50114,FabHotel Green,Asansol,"RD/200/R, Sen-Releigh Road, opposite of R K Mission Lane, Vivekananda Sarani, Ashram, Asansol, West Bangal - 713305",713305,23.713227,86.953077,https://www.booking.com/hotel/in/fabhotel-green.html?lang=xu,9041414
